Customer ID,Billing Start Date,Billing End Date,Previous Meter Reading,Current Meter Reading,Usage (kWh),Total Charge
1239,2023-12-01,2023-12-31,4693,4806,113,16.95
1240,2023-01-01,2023-01-31,1768,1975,207,31.05
1240,2023-02-01,2023-03-03,1975,2209,234,35.1
1240,2023-03-01,2023-03-31,2209,2483,274,41.1
1240,2023-04-01,2023-05-01,2483,2656,173,25.95
1240,2023-05-01,2023-05-31,2656,3068,412,61.8
1240,2023-06-01,2023-07-01,3068,3519,451,67.65
1240,2023-07-01,2023-07-31,3519,3765,246,36.9
1240,2023-08-01,2023-08-31,3765,3830,65,9.75
1240,2023-09-01,2023-10-01,3830,4073,243,36.45
1240,2023-10-01,2023-10-31,4073,4471,398,59.7
1240,2023-11-01,2023-12-01,4471,4535,64,9.6
1240,2023-12-01,2023-12-31,4535,4891,356,53.4
1241,2023-01-01,2023-01-31,3213,3520,307,46.05
1241,2023-02-01,2023-03-03,3520,3763,243,36.45
1241,2023-03-01,2023-03-31,3763,3888,125,18.75
1241,2023-04-01,2023-05-01,3888,4372,484,72.6
1241,2023-05-01,2023-05-31,4372,4841,469,70.35
1241,2023-06-01,2023-07-01,4841,5235,394,59.1
1241,2023-07-01,2023-07-31,5235,5304,69,10.35
1241,2023-08-01,2023-08-31,5304,5775,471,70.65
1241,2023-09-01,2023-10-01,5775,6149,374,56.1
1241,2023-10-01,2023-10-31,6149,6554,405,60.75
1241,2023-11-01,2023-12-01,6554,6633,79,11.85
1241,2023-12-01,2023-12-31,6633,6958,325,48.75
1242,2023-01-01,2023-01-31,2520,2860,340,51.0
1242,2023-02-01,2023-03-03,2860,3312,452,67.8
1242,2023-03-01,2023-03-31,3312,3645,333,49.95
1242,2023-04-01,2023-05-01,3645,3997,352,52.8
1242,2023-05-01,2023-05-31,3997,4206,209,31.35
1242,2023-06-01,2023-07-01,4206,4649,443,66.45
1242,2023-07-01,2023-07-31,4649,4941,292,43.8
1242,2023-08-01,2023-08-31,4941,5077,136,20.4
1242,2023-09-01,2023-10-01,5077,5186,109,16.35
1242,2023-10-01,2023-10-31,5186,5516,330,49.5
1242,2023-11-01,2023-12-01,5516,5935,419,62.85
1242,2023-12-01,2023-12-31,5935,6266,331,49.65
1243,2023-01-01,2023-01-31,3750,4172,422,63.3
1243,2023-02-01,2023-03-03,4172,4582,410,61.5
1243,2023-03-01,2023-03-31,4582,4878,296,44.4
1243,2023-04-01,2023-05-01,4878,5343,465,69.75
1243,2023-05-01,2023-05-31,5343,5625,282,42.3
1243,2023-06-01,2023-07-01,5625,5907,282,42.3
1243,2023-07-01,2023-07-31,5907,6254,347,52.05
1243,2023-08-01,2023-08-31,6254,6383,129,19.35
1243,2023-09-01,2023-10-01,6383,6445,62,9.3
1243,2023-10-01,2023-10-31,6445,6933,488,73.2
1243,2023-11-01,2023-12-01,6933,7099,166,24.9
1243,2023-12-01,2023-12-31,7099,7586,487,73.05
1244,2023-01-01,2023-01-31,3461,3533,72,10.8
1244,2023-02-01,2023-03-03,3533,3748,215,32.25
1244,2023-03-01,2023-03-31,3748,3830,82,12.3
1244,2023-04-01,2023-05-01,3830,4274,444,66.6
1244,2023-05-01,2023-05-31,4274,4636,362,54.3
1244,2023-06-01,2023-07-01,4636,4765,129,19.35
1244,2023-07-01,2023-07-31,4765,5009,244,36.6
1244,2023-08-01,2023-08-31,5009,5099,90,13.5
1244,2023-09-01,2023-10-01,5099,5219,120,18.0
1244,2023-10-01,2023-10-31,5219,5429,210,31.5
1244,2023-11-01,2023-12-01,5429,5497,68,10.2
1244,2023-12-01,2023-12-31,5497,5752,255,38.25
1245,2023-01-01,2023-01-31,1441,1779,338,50.7
1245,2023-02-01,2023-03-03,1779,1885,106,15.9
1245,2023-03-01,2023-03-31,1885,2166,281,42.15
1245,2023-04-01,2023-05-01,2166,2379,213,31.95
1245,2023-05-01,2023-05-31,2379,2503,124,18.6
1245,2023-06-01,2023-07-01,2503,2562,59,8.85
1245,2023-07-01,2023-07-31,2562,2826,264,39.6
1245,2023-08-01,2023-08-31,2826,3070,244,36.6
1245,2023-09-01,2023-10-01,3070,3514,444,66.6
1245,2023-10-01,2023-10-31,3514,3758,244,36.6
1245,2023-11-01,2023-12-01,3758,4245,487,73.05
1245,2023-12-01,2023-12-31,4245,4641,396,59.4
1246,2023-01-01,2023-01-31,4206,4265,59,8.85
1246,2023-02-01,2023-03-03,4265,4349,84,12.6
1246,2023-03-01,2023-03-31,4349,4568,219,32.85
1246,2023-04-01,2023-05-01,4568,4642,74,11.1
1246,2023-05-01,2023-05-31,4642,4740,98,14.7
1246,2023-06-01,2023-07-01,4740,4993,253,37.95
1246,2023-07-01,2023-07-31,4993,5300,307,46.05
1246,2023-08-01,2023-08-31,5300,5506,206,30.9
1246,2023-09-01,2023-10-01,5506,5743,237,35.55
1246,2023-10-01,2023-10-31,5743,5882,139,20.85
1246,2023-11-01,2023-12-01,5882,6055,173,25.95
1246,2023-12-01,2023-12-31,6055,6160,105,15.75
1247,2023-01-01,2023-01-31,3810,4022,212,31.8
1247,2023-02-01,2023-03-03,4022,4359,337,50.55
1247,2023-03-01,2023-03-31,4359,4739,380,57.0
1247,2023-04-01,2023-05-01,4739,5034,295,44.25
1247,2023-05-01,2023-05-31,5034,5338,304,45.6
1247,2023-06-01,2023-07-01,5338,5816,478,71.7
1247,2023-07-01,2023-07-31,5816,6140,324,48.6
1247,2023-08-01,2023-08-31,6140,6347,207,31.05
1247,2023-09-01,2023-10-01,6347,6636,289,43.35
1247,2023-10-01,2023-10-31,6636,6877,241,36.15
1247,2023-11-01,2023-12-01,6877,7256,379,56.85
1247,2023-12-01,2023-12-31,7256,7728,472,70.8
1248,2023-01-01,2023-01-31,3685,3737,52,7.8
1248,2023-02-01,2023-03-03,3737,3909,172,25.8
1248,2023-03-01,2023-03-31,3909,3965,56,8.4
1248,2023-04-01,2023-05-01,3965,4415,450,67.5
1248,2023-05-01,2023-05-31,4415,4486,71,10.65
1248,2023-06-01,2023-07-01,4486,4557,71,10.65
1248,2023-07-01,2023-07-31,4557,5006,449,67.35
1248,2023-08-01,2023-08-31,5006,5319,313,46.95
1248,2023-09-01,2023-10-01,5319,5404,85,12.75
1248,2023-10-01,2023-10-31,5404,5458,54,8.1
1248,2023-11-01,2023-12-01,5458,5634,176,26.4
1248,2023-12-01,2023-12-31,5634,5932,298,44.7
1249,2023-01-01,2023-01-31,3155,3212,57,8.55
1249,2023-02-01,2023-03-03,3212,3527,315,47.25
1249,2023-03-01,2023-03-31,3527,3647,120,18.0
1249,2023-04-01,2023-05-01,3647,3872,225,33.75
1249,2023-05-01,2023-05-31,3872,4364,492,73.8
1249,2023-06-01,2023-07-01,4364,4528,164,24.6
1249,2023-07-01,2023-07-31,4528,4860,332,49.8
1249,2023-08-01,2023-08-31,4860,5355,495,74.25
1249,2023-09-01,2023-10-01,5355,5575,220,33.0
1249,2023-10-01,2023-10-31,5575,5658,83,12.45
1249,2023-11-01,2023-12-01,5658,5795,137,20.55
1249,2023-12-01,2023-12-31,5795,6150,355,53.25
1250,2023-01-01,2023-01-31,3903,4032,129,19.35
1250,2023-02-01,2023-03-03,4032,4442,410,61.5
1250,2023-03-01,2023-03-31,4442,4665,223,33.45
1250,2023-04-01,2023-05-01,4665,5035,370,55.5
1250,2023-05-01,2023-05-31,5035,5423,388,58.2
1250,2023-06-01,2023-07-01,5423,5756,333,49.95
1250,2023-07-01,2023-07-31,5756,6060,304,45.6
1250,2023-08-01,2023-08-31,6060,6281,221,33.15
1250,2023-09-01,2023-10-01,6281,6496,215,32.25
1250,2023-10-01,2023-10-31,6496,6752,256,38.4
1250,2023-11-01,2023-12-01,6752,7245,493,73.95
1250,2023-12-01,2023-12-31,7245,7383,138,20.7
